ID,price
5411,1163542.7616768384
4555,2570378.9862804213
3310,2088635.7264726055
2340,1143541.5844008494
2139,1166505.8878235237
578,1669902.3710440274
2263,1070583.9402083678
11168,3491724.818293091
8198,1720987.3215801164
6174,2370757.9968767874
7566,1180620.5521681376
5106,2966704.425279539
1977,1902197.0842800813
5663,2719387.556489411
1398,2141856.599529239
2207,1268041.0101494854
1987,1168070.5168716628
70,1976990.8203337416
12282,4067314.3567854445
5913,5217470.774511251
6506,1449497.1270550068
3957,2117283.449524111
881,1117407.9911916927
1599,971519.9441818141
1989,4085478.870132098
1719,1471017.4654959165
3669,1224770.6347613744
7029,1853316.6105215251
3537,2994943.435866605
8590,2438912.4651401956
2974,2249704.398431731
431,3507222.226744271
12647,2755290.2565866
2062,2841524.5362756858
8040,1850120.0792398981
7744,1924791.7963033405
6155,2662199.54944424
98,1780999.3736292915
3514,1454633.3135393346
776,1473544.8012398407
3678,858544.6081967863
2529,1224099.6802325118
1806,1996824.0726922457
6359,1345199.5185067772
200,920123.7410242315
1477,2500496.5299638133
1679,2712659.013065817
2323,2088474.7717317338
917,1279503.8288844852
430,1027686.6780805134
3723,1241487.1547401168
6665,1475701.8182298536
2719,1136211.9467687425
10429,1168059.9157444094
428,1812783.615703558
3995,1343989.183503705
393,1009456.5220024143
2336,2259683.3553796695
2107,1154202.202761556
1242,952587.7237669559
7616,2357935.1299671
11586,2909043.8509901515
762,1045180.1059709066
1677,1577693.8899249309
9356,1492912.9224402956
4810,2745626.0413106764
1643,2436102.9890756435
1977,2211672.0023549516
1102,1337034.285957081
2231,2829060.4499216108
6369,1883960.8289266243
8299,4176855.9150322755
9088,2622678.520730055
12140,1481258.2925491824
89,7439922.024045352
12948,3235235.273781566
2387,2863520.0965639194
9454,3062724.22792311
10957,2644542.153389356
6075,1813995.3879278146
2665,1505685.9385601522
6511,3030033.453331249
3180,1534841.9862760515
4079,3062150.576064918
7372,4045133.3847209755
10509,1436783.433343313
3302,2105937.357609599
10714,1719437.945396111
1794,1612359.4320034485
6467,1819561.1148487525
10015,2169566.500093418
12005,2336846.432950358
11832,1278370.3234830936
7524,2058414.9440711506
680,2647439.271597276
376,4305719.983818422
8563,2295302.447476199
2826,1022665.0638457977
11426,3426432.512778414
6426,2406948.976617707
649,4310351.931792451
2190,2085935.2083209343
11071,2432654.59778731
738,981284.29823931
3915,3302733.745888666
2056,1734669.4552492471
11297,2130273.0748747434
2113,2029703.3021504083
1235,1095174.2876582504
12351,2215149.9886566773
995,993018.7536014314
857,1670500.451157372
1559,1729827.8310414366
7580,2510283.7302130167
716,958450.3134937213
3161,2229872.484890922
6287,2347409.8391733123
3061,1610565.7999456811
2715,1737581.2604120974
8652,3004232.233427886
8978,1928094.493682365
11641,4863376.190715611
4811,2391953.4953515152
132,2752883.9066973114
3930,1956645.753617315
12963,3728274.219035621
3625,1019641.78703836
2256,1426649.93335438
11883,1780210.3011995982
1393,4017625.434958985
778,2523853.4575451636
333,1071501.984468415
2259,1334540.373882915
4898,3477535.1287072957
975,940482.5969818817
2130,2688204.1115197493
12336,2259683.3553796695
12354,3521759.4441856504
1707,1203071.4443234026
432,2066658.734260819
1815,1811370.865045791
12357,1977674.8496579716
11140,3431241.0357559603
9197,1502599.0013182927
10500,3284162.6909078695
12701,2348249.456911483
12111,2778093.908799436
11150,1876526.4142278722
1933,2839832.8366053654
4617,4767190.758158419
12312,3096472.4159383546
7129,2343946.010730881
5744,3258659.6698945733
3903,3497462.925029292
3017,3224480.079208184
8723,3965244.9386805827
3629,1678072.3774340735
2638,1050074.051384244
1632,1585090.7372735057
3922,1461930.0498241694
2216,1109679.8749481833
5267,4556257.913552014
11091,1471802.0247188695
4964,2778662.2322948826
678,1206134.2445821406
4678,1355840.2523811026
9836,1813415.5573573718
8905,3250351.729938168
3150,1093551.8718029954
1805,2506020.0235929135
11262,1955751.9325839584
8024,3053357.9896801487
12988,1720908.183247738
1611,1429398.8176209365
3466,1285696.9531751052
2127,1315732.7612763923
497,3196694.980536168
1647,1051737.8635310612
2848,1048976.4463853363
293,1750265.6843678947
7256,2364212.9778866456
9063,1771906.8832267355
6441,2675160.609015242
47,2796349.0841817916
5323,1410060.368061679
6487,1758530.8316687336
1948,2010208.1556646232
1659,2418964.0826987433
1213,1363823.9367114573
11663,3176861.5858309865
3954,3173369.321481626
724,2277923.859177378
1930,1424820.5902884542
7833,1075618.071691677
814,1911388.97163223
12190,1739632.5241765848
4080,2008687.263661825
11344,2536158.0106260637
272,1415861.6631939067
10180,1122295.204655822
6099,3270761.8971704375
5797,1979652.0093625654
7476,2318286.96930217
833,2375188.1808992717
5545,2227965.1458630282
630,2267330.548357868
1502,1451304.1651342013
12148,1895249.0956795246
1605,1716120.2348995712
2365,1319964.9440998062
12494,1939118.645708695
6244,2719683.2527539134
3130,1349642.3348849984
1870,1626789.4572625712
10144,1538156.492582933
3752,1117190.9226343955
5798,3638119.9508344005
1765,1540584.2884162737
11929,3919268.0566752916
3241,2247284.57941723
8324,3111953.1080633486
2688,1151892.3317444655
2912,1746714.292607977
6742,4234594.362348122
2694,2304813.1505037937
5237,1065739.5192399442
9138,2680226.703424548
1773,1498966.9441518895
3607,1672404.3368089208
3968,1812487.3594152755
1140,2222461.9929661416
9624,1061636.8487151144
8311,2156516.2001259145
202,4016647.1462979047
2982,980267.5015658456
180,2162217.3770585265
3157,1452310.9879413084
2959,1806072.36831639
1436,1516095.2735799248
10813,3777748.726643496
7478,2150301.227931903
10467,2881304.234064442
5901,3450586.8342985976
5981,1592534.7816855442
8065,3544941.637525629
190,1060003.5772514115
6240,2415111.4515644773
1935,3288323.8151975744
2952,1006501.3923517548
8170,2232720.840923419
710,1566515.9100301887
667,1096922.3904494909
543,3842208.3375275903
3688,1110959.8868979325
3302,2007469.630512332
664,1194244.86178407
7706,2396432.2254484887
2076,2307653.5723701296
2500,3810426.371748039
2020,1693607.8899944257
1913,1441647.8132468243
3160,3623390.534138429
11817,1592982.8711143087
5955,1864689.8645285892
4195,1417521.8917898755
939,2483027.99075693
7386,1793452.5490685962
12448,1750538.868786309
163,1556593.743051135
831,1731701.2143866606
1634,1910945.2103446773
495,1305503.3308387229
3411,1855095.557251953
8095,1658521.6289962903
2251,1476858.9578950584
1891,1269237.2866529468
7473,2262677.3217576356
8557,1374196.1016729334
5766,1990913.4672307298
9849,2187172.017546105
12269,2340008.363438639
5402,3176093.822831879
3601,1813770.5093249064
9895,1310796.4990556305
3909,1247234.239407735
10595,2079426.7753084186
460,3364503.362768526
2883,881432.1488273172
2405,1030435.4988090289
2969,1703036.6787344315
268,1591142.096991005
558,2784170.285179652
10556,1578629.0647123344
5476,2163933.042129282
8017,1793864.0370986597
4865,2250394.571772185
11378,1944204.0135764424
1364,2400218.9518940174
3185,1800327.435377397
12622,1443973.2611889257
1135,1671892.7767211017
505,3411061.666196177
6459,1814745.7490439927
10303,2119349.808684388
11899,1554655.2112752693
3116,994872.8433343652
10073,2395945.414397452
3393,1318075.810318977
860,2227284.210009562
2410,1798208.772234466
5662,2545379.366254133
2210,1508777.3528904468
500,2469969.712367763
1487,1434543.409748183
1971,1417510.0139252597
9792,3537951.692824488
1768,1542927.560884625
1871,1078378.717822853
12803,2107393.894758431
3923,1562116.8745967331
431,1162353.8068408186
3151,1464774.6936904073
4653,2810277.6298025833
9918,4054052.958676144
134,2996197.1721487716
6377,3187224.647951818
3233,3256959.01227547
1580,984934.8624970627
3384,2135270.721600923
7289,4850369.936094055
9381,1561456.3364327042
12592,2514370.909922103
587,1826818.1810232117
7607,3091057.9040791853
6963,2412209.1500056842
8521,3063362.979460671
10499,2764177.645026699
12036,2326779.0675920206
7020,2611755.2530992725
8743,3277196.822186674
12157,1989792.29238153
11239,1666960.0905815153
3663,3024821.057390038
9637,3103447.137616158
8276,1493163.7748993125
3010,5871151.746464474
2409,1674601.556794306
6257,1527058.2395382312
2017,1437423.1606462072
12678,3324915.518429675
6112,3444596.927240343
2189,1059874.1019810224
1080,1780268.9834841704
2690,1189884.115655348
6163,2016503.3563365089
5107,1758693.6445120054
322,1087870.204744693
6522,3503815.81457405
2068,2942836.964159822
3792,1026998.7434085135
2882,2269587.0904083424
5589,1413368.9003528561
5400,1467099.804035388
2114,2252585.8812300568
111,2666302.1633904045
4343,4231640.909722539
1712,3055187.3611075017
548,697995.0320315643
3872,988165.5781074474
7453,1606326.7668287011
3551,2738231.1380810346
2332,1617644.7812255416
1934,2183476.127651276
9736,1806292.7332097269
1182,2539644.241361386
508,1521901.4871156472
11486,3063534.088341438
8871,2565772.725589086
2011,1772457.1787758125
4175,1037952.2943567552
1323,1352551.661279594
10789,2899215.2847937457
6130,2621621.9754581265
435,2842612.110556691
10805,1506044.224909763
3055,1779286.860348544
6164,2037349.465227836
5656,2331204.2697997796
7336,2759976.587843391
4469,2057721.4263184338
2136,1535942.3229839941
5535,3481792.444232143
1231,2752559.988193347
11272,3178395.179807122
1021,1078588.4974501387
2761,1457143.1161138818
4704,1971362.3182535348
2705,1452908.3649437944
435,2840700.8901030943
7989,3496041.534850763
2544,1544565.2755427272
3767,1523051.2390137343
7294,1740667.990057516
11474,1491563.8003585015
2330,1921793.3075511171
6619,1476333.0271391787
6490,2899289.965573445
63,2848211.9190441747
967,3113172.956971674
9740,2513971.056378288
1763,2217554.6668101093
9782,2416741.2730830614
2731,1558794.9559125581
343,1678559.217287926
561,1177288.0930714295
6501,1747483.3604904725
10554,1051758.2403289499
2074,1202292.6664964752
12584,3247159.3506081407
1873,2141898.4270117073
1213,1052738.3825811602
5906,2940365.466735353
3139,1060926.8559366637
4940,2833779.499841877
2446,1898850.4800769486
835,1134761.3426356544
10184,1485022.2518457302
11460,2177397.4891959145
2817,4827245.340671836
10662,2690178.7112142458
9273,1823193.7754888292
219,1713179.8951819711
12943,2222917.6861726637
1058,2014287.8213503975
788,1481024.1385861544
1160,1206995.3025679155
2653,2968933.1257036584
10599,5101003.226226308
5800,3728888.270252694
131,2682371.0810979744
3095,3457631.7060323143
1823,2363785.4260128564
5447,3904132.556873097
12900,967221.0080974994
1316,1758554.4607976277
319,2064424.1948244842
10480,2029876.926822587
574,1183326.0546452147
2822,2390840.227608693
9437,1679473.6491878396
4272,3915087.6812496325
1782,2567122.268045526
11922,1778622.180225718
11326,1199659.8736720472
1804,2267465.0225208816
2003,3266120.9138721335
7570,3691691.926471644
9632,2546291.6656760145
74,2523761.9671257315
7627,1528481.5102530243
11876,1532058.1916251553
1285,1850376.1728498093
2212,1864733.997759189
2104,2506847.071571908
2659,2719877.197222757
1178,1701926.4512714164
3876,1317055.4431189636
677,1144914.0030107314
6856,1689322.5138299265
4256,3319672.934480123
12061,1359731.7316973521
1948,1937236.7374792504
12461,4448075.94540686
2673,2239569.034060302
11313,1556104.6590406979
2597,1861264.338712688
457,1088532.91843851
1430,1251791.9385331925
8795,4338998.240369876
10465,1019780.1977488613
9807,3047586.908662069
1936,1660147.5193420628
10108,1103548.9599175625
2310,1960022.2150079
10840,2657964.7461565114
6251,1303610.2343154412
1811,5015090.18793954
12972,3420942.464345567
12258,3408403.028264122
1830,1151162.3672683986
8947,1974581.0944031766
4771,1290912.5614339623
838,1436180.6185651035
2193,1101482.8714590874
11547,1765789.850023645
1058,1807101.9339789348
4039,3225356.4113654555
1462,1663159.9142860698
8680,1457281.4083830183
6921,3176155.007393933
1385,1057033.8960345415
410,1199812.617780881
8002,2156255.950808499
10165,1605329.5687969963
351,1672313.3529306897
1135,963575.726150525
3838,3429053.7931696153
1287,3612251.9909331882
3704,1457985.5890075103
11620,2230672.894215079
5601,2361244.5580463046
429,2984111.535143938
390,1256356.85516551
100,1189063.993026664
10524,2148610.6398198353
12626,1441377.3900194475
3230,2305957.7087074877
9761,2174569.4197395947
7283,1976255.9787119525
1024,1941346.6746951533
204,1732316.393813754
11060,1760783.2219575793
10291,1196772.2107111493
3743,2739579.5981491012
2592,1392840.3622307847
9023,3011701.2121012304
11890,2431163.910458027
6321,2057854.5519900173
1635,2161367.9583445024
1501,1314551.8499474425
11908,2903739.7236634544
1103,1926063.9394407459
1706,1729189.4790162274
12992,2159391.6369632347
1679,1110123.1920556272
2914,3680632.722064956
5886,4107131.330276633
3309,2431824.882549412
9983,2582580.727904188
10866,2922773.785492207
12463,2591366.080506473
9921,1483801.8658268189
9528,2373132.958077926
8552,1224847.6424089982
11997,5248307.662140223
8663,1533494.1466474582
4638,1692840.1322988705
247,1080079.6468226458
2111,1361115.2209743578
2790,2583984.4072500463
1935,1617459.2783427308
7861,1375411.778395196
8018,2735066.9512053328
9560,1843824.2811080732
12985,1569912.2779090717
2944,1412728.9734255257
379,2044618.1033795027
10391,2565935.70915819
2871,891077.1505993123
1077,3452830.929915547
3339,2596384.5762801273
476,2061633.163596033
1235,902191.4152759471
2543,1030602.477334372
50,2517495.9136183294
10897,3086164.5875162645
4624,2553142.130656489
1752,2081469.0408864554
1490,2361353.223352231
3539,920878.1118924515
11184,1419573.4482602915
3867,2091100.4280812335
609,1023467.2324116245
8666,1335440.9264816754
5641,2585312.998207769
1376,2283853.484664336
11866,2408555.563578989
3832,1521824.986589427
3371,2382784.338298688
327,1558865.2155005028
93,1765921.0929710208
2066,1643321.2391264793
1258,1793997.2768688612
6068,1353685.175862132
1106,1763131.0927276292
1010,3670707.011620785
175,3166352.141152918
9972,1361115.2209743578
9963,2592715.107789213
12114,2582490.645551715
2204,1938472.5451692888
792,2930547.7968386402
288,1362099.471696692
1423,3109525.820941131
5514,1732176.9600936805
11875,3269170.6663048286
3955,3076044.852177679
6193,3120932.341018505
7041,1528263.110485474
3317,1070184.319620281
784,3335652.6569766197
8629,1886772.8705209657
8620,4211748.358187204
8103,3467567.103941898
2801,1611528.4029402477
8798,1529168.048121068
2569,1398699.0741405557
3005,1822534.1310634557
398,1255178.696378615
5046,4123353.6626159996
4847,1417271.5428221682
4917,2372419.1616713805
615,2045113.7989492419
3047,1224441.0497225595
10407,2649864.58825448
6145,1381846.7766121055
1161,1449772.7498209605
162,2009018.872586472
9438,3196727.537231487
12852,2822431.4281178326
6389,1709329.3108067699
8115,2049844.8305392768
7578,1786197.7645943873
1044,1184075.2702222713
1111,2243174.371504503
1394,1096853.3975356014
1311,3415028.5829599947
5018,1636543.4934772134
4789,3978664.301839391
577,2561700.8401830303
5043,1798065.5197680239
1072,2378326.0374880964
6541,2623025.0897922646
7698,2820133.453671477
642,1033643.045951213
6667,2239888.1440884424
6388,1071836.6038758878
3809,1626989.1091709917
8445,3059402.427830978
1045,2378386.0938080424
9038,1637450.8398631401
1431,1200570.6650306212
2448,1712299.4306710914
3348,2990019.3803964476
3412,1255681.3929838901
4478,1171670.371811732
10821,1799350.0836865944
6759,3184162.5665828013
5318,2542020.274622607
3322,1476869.7762137107
1047,2818347.9629171197
2272,2269668.7680536495
8808,1011354.8587020969
6987,2684663.034768812
3031,1522973.3769958862
1372,2399396.5466250833
11810,2240183.1589465165
870,1841798.4089212245
5742,4275729.13512474
1386,2088332.8198790252
2266,882928.2601489297
4279,2613946.9876089017
1454,1150771.7173087872
903,2367082.709090583
6594,2948096.675288475
750,1228976.5513868455
142,2582076.511318037
12371,4120331.1924115196
1617,1614460.77214477
4640,1762966.9844094403
4569,1408329.0028546485
316,1540373.1674687625
10926,3089021.44816854
2374,1101963.6733267913
12550,1312775.382470672
709,3166880.850437089
158,1990758.5631734333
1429,1685518.1031562877
3854,2265517.9308861033
2863,1087870.204744693
10621,1565818.8110882835
4289,2313233.4122381024
6055,1876425.5561077297
9832,2305404.8832592387
2693,2790689.73520102
7011,1248261.523440977
2688,1698975.1588159646
10259,3978812.614654028
10235,1170326.3586805467
9786,3022448.939061133
3014,2838844.3512895927
9434,1746059.8916118753
9764,2404865.668599371
2423,1876454.0120569612
651,1407125.8038690453
3610,1488619.5619548364
1899,1987544.0628101048
1063,1544683.2162568145
4294,1822335.749705318
1422,1979335.078776761
10612,1292939.1421020336
4837,1420884.3763788303
4501,2460337.905613028
10549,2239712.215366267
1114,1390647.7287125622
88,1655740.4884038582
7817,5054495.353649623
1980,2537764.434229147
1151,3166279.4256717013
2404,1593688.1543813415
4641,3286257.4126942586
2942,5440539.856172266
607,1918553.6172498516
4293,2431696.451997447
5274,1079797.2125507302
2701,2718310.272765941
445,1597395.178215501
7846,2760843.6423493484
1138,1870145.8165298013
7784,1479548.1477962963
11617,3073112.9190504095
1483,1038537.6682923548
11159,1702783.2447227284
8513,1598146.8262135037
8892,1281677.6702108567
2759,2241213.634834106
4645,2103454.134282385
2505,1694931.4682327085
2017,1554867.3616802446
9450,3483597.5206562094
2271,1734310.7242024115
2548,1572009.4332139308
541,2050141.687577518
2449,1682442.7276682043
8912,1522017.415282512
3996,1631876.7376263207
3866,1302344.7952848375
2885,2440968.59611062
2111,956563.492634119
95,2111453.6481489856
3071,2071793.2718702315
10344,1382260.8696718453
160,1088418.549325365
1039,1190762.6921651135
1306,2226385.2786788954
2725,1766699.9557109154
868,1252726.4239336345
11937,1433377.1883098413
2177,905708.517314048
4366,1357809.1772246086
2742,4177398.511689239
12845,3294063.30406487
624,5049313.672973352
1659,3594137.9714949937
6569,998720.8968661914
179,2011934.0614408287
12103,3070795.3479883005
450,1550913.7413867912
5796,2092018.7152982333
2573,3099270.9243482193
4685,1552692.7373423444
1325,1172265.2280936372
2623,1931667.0089038871
3088,1134847.233223352
8992,3426565.470929046
9195,1579276.9660292468
2862,1208823.0092263757
4097,1446751.9526941283
12294,1381717.6234961953
1600,2003112.4290927295
8716,2512869.8098766343
11537,929024.9440426282
7663,1211825.3211035777
1206,1146115.5637750982
2184,2495906.8591493033
3525,3049666.095198272
9221,3187498.734971243
2166,922775.8028368012
3445,2911820.590898963
2278,2018119.3471775576
4525,1444729.618509589
1354,2350798.5721109062
10348,3222404.9461157136
2023,2570255.558613356
1672,1353743.6570087015
531,1246190.7518471514
2048,2792022.630929026
429,1339299.1953924792
9757,3774601.1401236504
8636,1621407.409740168
7959,3332584.470701728
2886,1658836.7438696357
679,1331125.3066836968
1270,2043683.3839347912
1618,2720818.0471995273
1033,1756059.287474336
4672,1464894.075274316
5523,1619288.2228886462
2398,2401552.211996984
1028,2622485.0480341697
459,2595008.610927876
11788,1913197.8505175195
3931,1964076.7079651954
410,1697536.0827546217
721,3165657.1152933324
1490,3904784.6840723515
2979,1229268.5058275675
1967,1624296.401404024
3898,1979469.397961109
929,2891828.8946517413
398,2859492.629541262
3304,1134349.420509803
2264,2416690.9636672586
5436,2580416.737852168
5225,2544653.2724755816
8587,2833879.1264024214
4849,4169756.3984118057
499,1213050.5185671342
1460,1956676.0446526576
2464,974084.1540594867
2683,2011461.0406937334
9029,3598373.114486172
3188,1633077.0595012195
1737,1161705.197418238
549,2760380.2911156877
1390,961316.4038117789
10437,2871142.991009963
2787,1076599.1967426497
4062,3280783.6166439583
777,1451563.7080462244
5135,1837596.7988703346
3521,1157099.4806667774
2750,1080782.0195052943
12286,2787621.54904519
3857,1977211.6855428265
578,2350931.077506425
1944,1952623.635654097
3511,1837263.4993858933
3262,1460571.3890226504
1148,1101859.769329636
11137,2579400.4445141354
2426,4485315.533881332
12440,1698591.009237432
2704,5418566.362037882
1222,1642524.6498481736
2707,1182448.0340158455
10643,2665618.7009132644
2534,1267791.5406603008
1777,1732726.7212342122
2331,1372512.8108727755
12938,3142089.9239523145
1139,1391823.9069563826
1636,1171185.265587009
3224,2796116.0250038807
5747,2381362.7707281196
604,3285648.64494358
1346,2208760.3522720034
9891,2605974.9923255676
2653,2126480.6543327523
10722,2350135.6282251445
2214,1223921.8169078159
8519,2302039.5426185867
3869,2835457.8224227913
780,967221.0080974994
5483,2750124.100951111
2495,2022866.6501378068
251,1391192.0831803035
8327,2845640.413907475
9610,2211485.160523718
2949,2131333.7484893966
3713,2570174.0965881273
2281,2324645.8131283056
1704,2137440.085638317
2849,1782662.0454028128
11160,1367012.7999364773
5196,2950410.9540457786
901,1479398.89670271
2204,1024862.0379115806
2348,1059084.0921414876
11923,1963921.8225081675
3286,1919796.6332484067
12299,1387442.2848407617
1181,2395894.6317219194
8251,1778838.9771431102
2897,1629940.7395904744
12548,2051390.8108380272
2794,787999.9557610496
2835,1089317.2924758634
1115,2262443.5184366293
9351,1501206.0006964358
12288,3161142.6179045695
6764,1611896.0208158144
2009,5604693.36525649
1484,973221.6877357007
12829,1674047.501175005
610,960113.7142413424
2018,991606.9924412942
8818,2593486.678170418
2270,1322283.4558516853
7844,2528274.0350142643
1755,1338354.4292720507
3485,1248287.8510862042
2501,1561617.3706731354
2953,1224199.7801918436
1395,806528.2852579439
2171,1170147.2083447315
687,1201276.1522388028
1644,2403612.742893311
1697,1718362.2746409848
3814,1604135.8479014835
2740,1451172.233884917
