ID,price
10746,1246429.916480188
11018,1146947.0606027085
816,732634.7354242806
10413,1483234.5082164407
4471,3134004.059343091
1928,1944577.5262681146
323,1673038.6010830584
11548,3056529.454552169
12564,2293137.3622999443
5817,3589537.7860681284
1030,1371739.0749584336
3888,1768609.2612687056
2427,1900426.971791297
5378,1649363.385103099
3701,1544450.492950033
4536,1522283.907849361
3799,2204351.7651229263
9431,2408860.4991408563
10878,1301877.4499609766
2028,882986.0814546881
5598,2159739.0657227547
5828,5583482.591520091
2842,2031162.6890661651
279,2245701.884105361
4812,2240294.0417203945
11406,1919092.0894692387
1086,1421921.333791917
2696,1262029.4499280737
9220,1168829.014898124
1496,1296290.6821549532
3737,1225900.4832723502
12211,3104241.314229277
1556,1810782.3867419567
1066,1338022.44803586
1836,1227334.171290768
10913,1286350.3969315407
1868,1496404.771363047
12610,3413421.5968446955
12146,1712484.351163953
2087,1489372.2228833577
2916,2590844.3878051974
10188,2889972.9661915074
3253,1361783.782222684
9082,2307381.9657657365
12493,1421016.6993554805
5898,3430116.1956619136
8409,2309181.577258292
5885,2239746.5215806444
1101,1060501.5681937805
10071,2167209.339957648
11403,4164935.9260495766
728,1153451.0968291694
11647,3565941.7747509084
1931,2194021.41938318
232,2678175.1418821253
3988,1766917.5118464539
9416,1734339.8252091648
1866,1704385.4608780155
5685,2774677.6430013357
2779,1962955.9630199566
3294,3071831.4409044455
1471,2025052.2746816878
2960,1274008.332134099
10447,1954362.8453659916
1220,2063982.5166456269
69,1646378.6443951095
2002,3795321.5895479377
2784,2294871.7384129902
1911,2252980.023218494
3023,1294541.399754778
3394,1587124.6789308349
5920,1332697.455623509
688,2807092.996431575
1511,1864572.6953590135
3572,3290718.788133165
12401,1276425.4334532479
10756,2589184.2856886107
4007,1824123.8654563176
3230,1175393.8283281163
12240,3246281.328989783
10539,1855811.2803459747
3226,3220207.9840022475
2280,1157428.5891772984
3650,2338094.1052311086
8540,1336448.291266411
5847,1619774.5105960749
6694,3135537.0512374006
1336,1378435.2758323015
2538,2016535.3789322192
7185,3329737.2164333654
8314,2466415.179785172
1204,952973.6125365272
2020,1315252.3551071463
2468,1386498.2959646203
9909,1837726.074886212
7935,1126462.42092241
1361,1538582.8301823784
6138,1590219.069359121
1914,3453022.999367334
11090,1693901.2623882825
9320,1721752.8233762754
172,1787362.5366628997
823,2500282.9798170454
1189,1234454.260404755
3768,958743.8136986631
2993,1975890.1073993575
12873,1509716.3821185061
1146,1048825.216063428
19,1541864.8010767133
2113,2091257.0356478994
5132,2514411.6510115494
11109,2335399.137934468
1562,1126640.4382676592
337,1584675.5712748393
1981,3874318.063611211
546,1502623.0376350745
7428,2149957.0104954126
230,995331.9978541516
412,2935132.434380296
2205,967636.6759752824
9114,2557975.9126559845
1803,2378886.397931814
1571,2904387.9676814745
12362,3910754.0445234757
8109,1594494.342916696
3868,3230624.224455785
3013,2111834.3760915855
1011,1028021.5724792392
12983,2927786.5358374617
116,1797112.979325753
3245,1706290.9453043863
2253,3892768.535813732
10879,3103922.0547410604
2246,1439444.4467314791
11494,2907810.21771052
2259,2804374.5716705676
2199,1638401.264869276
1692,1564630.745256132
5772,1662781.8491751482
10182,2215702.695303382
5051,2727110.001413695
5033,6033082.748531703
11113,2338858.775782826
51,2257009.898478102
5129,1363478.126659076
1550,1648735.6500538313
616,2858957.5914473375
10151,2693990.05782825
6994,3440661.368452765
5738,2544044.1480203695
5729,4990094.726357126
1122,966176.1537480667
3406,1368537.6331614333
2196,973090.9707459391
3768,2173391.1309518386
4432,2119060.82623167
2236,1260483.397831422
1743,2224788.211990205
2046,2430695.547039109
781,1020064.4655905991
1126,897883.4127697997
10472,2899891.1343991356
3524,1826473.80320548
6922,1770377.3824820716
6018,2506701.74572765
2973,1945136.2912802878
8323,3699105.141678874
576,1419679.8005892006
3118,1278025.6419771733
5737,2939617.601795326
4642,4039388.605708734
8425,1436693.8492795762
2245,4492778.557647686
12248,1096717.692972726
2533,1086613.5694883799
3134,1228753.364537963
5871,2433208.4618674503
9331,2708083.1523225703
959,1844976.3111794773
2753,2451686.7287946995
2887,2121694.894479164
11710,2110277.8628514614
5279,3350719.1084689763
3249,1347195.9540488066
9711,2615541.7610296425
5061,2266534.8597739795
2493,1703914.2060060399
627,2601093.9077159516
2618,1047831.7351523809
4698,1300559.3371640395
1575,2289221.460453397
425,1104253.326644431
944,1527872.5952295032
3508,1576110.7765417541
3674,1528959.9337991364
3351,816913.7346877804
1348,790888.7535448404
1421,1048029.6672654551
9134,1009624.3117038457
6348,2462435.1351460293
1277,2411589.4472864657
1152,1172125.1968947754
7783,2509645.408055259
29,2309692.2250889502
11244,1010820.0891479806
5924,4686430.06399006
3001,3978652.0315269586
4587,1645696.7576902057
8303,2978018.2403888116
2439,1567766.1290253291
3060,2743004.3738908167
8575,5417215.979934703
11031,1156269.5417915059
2056,2719987.9715005816
8657,1594510.5157087785
7669,2432588.459036952
371,1587575.1957492672
3985,1731208.6580024792
279,1367687.5081653195
2964,1668853.5779127055
5411,1151709.5067045826
4555,2546544.939663872
3310,1832135.6882442913
2340,1166763.5192803135
2139,1194048.7019590316
578,1609244.0996752228
2263,1062719.289060496
11168,3413300.8781350954
8198,1844295.3567479735
6174,2297479.7389155286
7566,1171765.427673678
5106,2859252.55069729
1977,1883919.54532136
5663,2710582.454242888
1398,2102881.410460113
2207,1297075.9635989321
1987,1138602.1208404305
70,2009163.2224523036
12282,4092672.808976751
5913,5087957.969925422
6506,1448276.626914574
3957,2207848.4046127857
881,1112707.6423701004
1599,1043850.1033099217
1989,3903280.4074279484
1719,1418761.6759229256
3669,1245658.6065243483
7029,1843471.266192255
3537,2746830.213061639
8590,2506730.5202893135
2974,2247549.9163103397
431,3726832.206022984
12647,2702231.982882872
2062,2850630.729092971
8040,1870897.4242384282
7744,2051366.052759575
6155,2616862.512449643
98,1741517.7116685868
3514,1455403.569023616
776,1456934.4956032315
3678,865075.0556459213
2529,1200410.938365933
1806,1946939.8388496938
6359,1328550.5035417539
200,979202.6143165658
1477,2549525.327147292
1679,2619544.4622097374
2323,1990120.7563418436
917,1302134.4211695865
430,1053905.4539777339
3723,1215363.729901203
6665,1482228.354327326
2719,1115311.4850926537
10429,1258010.7303869408
428,1756973.5939786443
3995,1291525.688406767
393,1011237.9448537062
2336,2219152.4216382103
2107,1204109.2515181962
1242,939888.813148314
7616,2127306.1931466665
11586,2931231.544643884
762,1085475.1017159831
1677,1570253.6402589593
9356,1517531.8118536742
4810,2726259.5537052783
1643,2571363.745589517
1977,2094361.9242464823
1102,1397586.6733722715
2231,2937858.9040409015
6369,1942634.1973644155
8299,4090435.927762696
9088,2632933.747651539
12140,1525963.2492382957
89,6927292.38490529
12948,3480456.74887252
2387,2596460.8834219724
9454,3039137.052542138
10957,2608834.3944030423
6075,1810589.9115509228
2665,1420230.0071737608
6511,2978634.2279037246
3180,1447328.8812295902
4079,2954237.269623545
7372,4068390.792889802
10509,1486945.8087127574
3302,2102026.375183459
10714,1731926.2345414541
1794,1515753.6982571844
6467,1763899.2936795023
10015,2154459.054191816
12005,2266546.172474007
11832,1290260.7458612549
7524,2024876.7151154496
680,2584246.610382066
376,4361619.045185533
8563,2318276.704261129
2826,1022507.9097064435
11426,3543603.865817476
6426,2449883.9902293566
649,4354080.145304977
2190,2141492.7323734057
11071,2538284.6972351926
738,1033085.1838469644
3915,3262086.283166646
2056,1761679.2144541268
11297,2139550.7165496154
2113,2114502.960500029
1235,1081512.6063334255
12351,2140634.6669894634
995,1022329.8109419661
857,1650402.8988387843
1559,1644279.801061306
7580,2483524.076955828
716,968292.2919651389
3161,2240815.5757651
6287,2055825.0028838448
3061,1562238.6563402165
2715,1661484.053229872
8652,2942978.056335825
8978,1793543.152412711
11641,4429216.96040091
4811,2391978.8981940453
132,2759572.7920110333
3930,1896782.9862578472
12963,3765264.171210843
3625,1022990.9828083281
2256,1402402.7746486645
11883,1810619.3655217788
1393,3927920.223511695
778,2504299.4940388724
333,1090434.8000572284
2259,1323948.5513846849
4898,3510508.538390938
975,936962.7636304057
2130,2710849.540473293
12336,2219152.4216382103
12354,3473563.2801576364
1707,1233518.6888265607
432,1996084.426325458
1815,1833156.3408684817
12357,2045758.6674866423
11140,3497512.157576321
9197,1534740.281344192
10500,2922625.089808978
12701,2231604.5503341304
12111,2599766.4115173863
11150,1864245.5386954965
1933,2868719.160029252
4617,5385836.707395987
12312,3070909.9274459747
7129,2341903.9385385555
5744,3277154.0998448506
3903,3111405.8143836358
3017,3123517.208737555
8723,3789922.7380747017
3629,1660469.5284899294
2638,1088711.4536191188
1632,1618760.4003434659
3922,1536777.9409829283
2216,1127292.7950162522
5267,4297497.156841088
11091,1430061.9512563033
4964,2802135.688371781
678,1273791.4583838568
4678,1331850.8683771146
9836,1821641.5667383568
8905,2847018.5055357763
3150,1053622.6085381857
1805,2535527.27180604
11262,1938128.0795077134
8024,3167046.7066648784
12988,1869367.9361581095
1611,1415098.3490597936
3466,1250383.1904963597
2127,1330005.6359186883
497,3026598.2744674105
1647,1039907.334602695
2848,1106342.039039748
293,1713747.581942277
7256,2413782.929963321
9063,1661452.2987231375
6441,2573748.2415273846
47,2763013.229216793
5323,1272358.2371280391
6487,1728254.182396824
1948,1980264.700695735
1659,2308422.48053896
1213,1341745.1221916494
11663,3380193.879962786
3954,3402469.66829464
724,2389536.886136061
1930,1447660.1918713688
7833,1068538.0140342761
814,1858374.5199673306
12190,1753458.6001470126
4080,1984773.512699296
11344,2620919.5495283143
272,1509502.8271240257
10180,1091076.8243853657
6099,3427279.553260411
5797,1977876.1259162503
7476,2281379.3940412938
833,2247727.3354762853
5545,2229876.4742277465
630,2176839.577867809
1502,1490752.9605797362
12148,1866774.1386177503
1605,1605605.0390756193
2365,1376359.9637258558
12494,2031864.7346305323
6244,2536392.1857295823
3130,1303955.127204368
1870,1642297.012801466
10144,1535947.6368670375
3752,1133914.2035527793
5798,3212228.8367714216
1765,1588253.8830199067
11929,4489823.076681393
3241,1918427.72767206
8324,2981453.636762055
2688,1148505.621095867
2912,1840710.0002423434
6742,4136709.8287244802
2694,2301550.8924807054
5237,1045895.3027015337
9138,2832461.767628851
1773,1468827.0794413472
3607,1725905.046489812
3968,1787260.7669655285
1140,2124130.044541635
9624,1086063.7505387836
8311,2045140.3507641053
202,4032319.6320481547
2982,923556.7887669534
180,2257351.1504229605
3157,1408642.9424197967
2959,1913872.062685402
1436,1520910.7800085552
10813,3588298.3589070733
7478,2247198.252312417
10467,2950617.9106881144
5901,3336201.4530660734
5981,1591869.4784384884
8065,3367426.8010030463
190,1108457.8880912478
6240,2396949.500233566
1935,3216198.1195258866
2952,1001686.0218184073
8170,2074568.1754161366
710,1533811.3264662982
667,1130588.2495384074
543,4089349.334566723
3688,981100.062729358
3302,1945264.160137551
664,1175837.2137382382
7706,2282741.9743174054
2076,2068459.7554282271
2500,3956846.9565240787
2020,1645187.3243230314
1913,1449929.5813952107
3160,2995603.1642000983
11817,1563744.6340530952
5955,1926814.688064568
4195,1355154.9780460212
939,2554616.211547661
7386,1715931.650622384
12448,1818449.4058323237
163,1543047.2092429735
831,1969419.3147490912
1634,1837726.074886212
495,1306219.6197517184
3411,1771965.985318131
8095,1610829.333954116
2251,1357615.9247259991
1891,1258563.704389639
7473,2230602.2069280576
8557,1382204.583762917
5766,1985855.3479310796
9849,2143351.8060458177
12269,2419607.356780296
5402,3130748.2772471467
3601,1778400.4377331852
9895,1243889.8471129527
3909,1242139.364471159
10595,2140310.714575169
460,3537765.8115806957
2883,877460.7492102656
2405,1069954.6141436342
2969,1740298.6929336623
268,1573470.2255238867
558,2549174.4313416113
10556,1595189.3154047432
5476,2141011.4092930816
8017,1705131.3734001494
4865,2233258.32164308
11378,1972962.6551876916
1364,2341275.351700419
3185,1742025.3611189881
12622,1362343.8154909697
1135,1559032.764493666
505,3329763.173108529
6459,1987988.78885486
10303,1972648.894505967
11899,1517552.2958115998
3116,1031161.2762092006
10073,2601029.008259578
3393,1283059.041902758
860,2293532.3174775806
2410,1777330.8611211672
5662,2584011.7584522855
2210,1388987.4539017165
500,2410384.696438382
1487,1401548.691442093
1971,1420370.4735118635
9792,3066474.2228180105
1768,1504697.9503552893
1871,1058821.4658523381
12803,2187452.175942726
3923,1524719.3474015822
431,1185081.7082172208
3151,1445127.9447377715
4653,2793006.9865653557
9918,4203700.937268874
134,3110399.8992236187
6377,3130996.8588946685
3233,3115481.636965549
1580,938743.9464457007
3384,2080459.2119819233
7289,5117054.311713223
9381,1631620.8905396517
12592,2506579.27061688
587,1774979.0031332243
7607,2989617.9147589905
6963,2268186.7183863996
8521,3181211.964962076
10499,2764535.002614344
12036,2251080.533943941
7020,2634219.7794129904
8743,3221197.8879870633
12157,1913788.349450256
11239,1625117.3609013108
3663,3024267.1125083654
9637,3070368.716994637
8276,1625304.6377272347
3010,5740241.921954137
2409,1724527.3057649513
6257,1575837.7251424966
2017,1488410.1669348849
12678,3043202.296032961
6112,3463022.698192679
2189,1117970.0444237245
1080,1800880.3582069348
2690,1033797.0492101844
6163,2146172.189220568
5107,1698218.9051056977
322,1047695.3186746888
6522,3454598.638635675
2068,3015047.2489123982
3792,1101443.7873469037
2882,2366257.822616515
5589,1486209.5279997103
5400,1412618.4712792009
2114,2203360.6288816887
111,2639918.4196775127
4343,4386203.387749579
1712,3058933.7969004703
548,676122.903248648
3872,1049968.062750791
7453,1609483.833072235
3551,2816301.247440001
2332,1602981.814148496
1934,2081854.8728487953
9736,1755459.6238806555
1182,2412253.6595953596
508,1435652.4877239706
11486,3192375.018611929
8871,2914540.4271532404
2011,1691662.5542035843
4175,1032803.2128240725
1323,1357040.3920533834
10789,2746935.321894801
6130,2521859.2843251415
435,2803270.9119589096
10805,1414209.8441542168
3055,1710854.0263384045
6164,1867790.2036439101
5656,2514376.8020508247
7336,2697371.6591826673
4469,2029506.1962801542
2136,1455240.0434900657
5535,3458004.916860181
1231,2589793.8179442156
11272,3282195.0824969797
1021,1178177.8811595608
2761,1383053.8220364698
4704,1954834.3899027864
2705,1421234.049680678
435,2847410.6241247095
7989,3129761.7682051104
2544,1442602.8657519615
3767,1427264.3232255208
7294,1773651.7670649155
11474,1428829.3703280482
2330,2078862.0927542802
6619,1480941.1533455127
6490,2838442.007687198
63,3512552.628586257
967,3122510.3243786693
9740,2564962.5151090063
1763,2222474.9664985063
9782,2337818.4146258435
2731,1508462.0081691365
343,1675577.5924762897
561,1202410.1573190053
6501,1718416.9254808838
10554,1085963.1542446571
2074,1217150.9141674414
12584,3424456.0268566348
1873,2016013.5720592777
1213,1054054.3302559596
5906,2835169.0841172254
3139,1133020.8620145747
4940,2757916.0055938046
2446,1972748.020828175
835,1120554.1122159522
10184,1462572.2210725676
11460,2169859.5590428184
2817,4814072.992769418
10662,3012434.9231178556
9273,1923274.9533058777
219,1635251.0480758315
12943,2293440.2708110157
1058,1936964.2174258337
788,1437697.2657703338
1160,1207771.3726681713
2653,2700766.4525021464
10599,5656535.725093718
5800,3374960.0982420994
131,2573532.676736815
3095,3497013.232896359
1823,2265663.549927085
5447,4155236.973870106
12900,977776.4192120394
1316,1734428.4796937343
319,2013812.2781722704
10480,2047869.7051936598
574,1197406.3900955576
2822,2461569.4400697676
9437,1733027.8497095848
4272,4104085.0702415416
1782,2444371.2611467093
11922,1895946.718422395
11326,1257815.9181864832
1804,2290416.0720414803
2003,2913636.4488007952
7570,3767465.416404227
9632,2798195.7149150344
74,2586554.0419702684
7627,1501071.9641551445
11876,1566063.2465649254
1285,1858049.3393524252
2212,1799288.71352132
2104,2453250.922162715
2659,2840981.91158649
1178,1684829.363429481
3876,1315538.1777316313
677,1145945.0765346605
6856,1624349.038106586
4256,3380161.5110304407
12061,1311970.101752707
1948,1864347.0060760092
12461,4335341.321979702
2673,2066261.5473582533
11313,1560955.687365401
2597,1897064.4800587571
457,1066794.7081353937
1430,1228697.50539421
8795,4130661.549186982
10465,984958.9625659494
9807,3268283.7255233005
1936,1648441.5721168718
10108,1159021.1078470796
2310,1896264.7391891645
10840,2716626.42327995
6251,1231748.1620116371
1811,4968657.59914471
12972,3422607.8858344695
12258,3739740.1039545285
1830,1161051.582882966
8947,1916306.5794607196
4771,1239174.270595339
838,1406139.9886692667
2193,1073052.465215875
11547,1791929.7342145066
1058,1883587.6705725237
4039,3144071.990506386
1462,1597856.041813571
8680,1398716.1969688335
6921,3016756.0865979902
1385,1089428.9553659635
410,1197858.7355166953
8002,2149584.113572766
10165,1651941.8281818004
351,1590493.8714556852
1135,945191.7602714081
3838,3348954.145026226
1287,3933956.0073139803
3704,1412857.3509394939
11620,2232456.5541992853
5601,2308898.5356236966
429,2854129.7370683616
390,1274579.3390111038
100,1202321.456359756
10524,2104736.992649241
12626,1393665.1322558725
3230,2234106.9693287555
9761,2154429.380925438
7283,2070108.8898837385
1024,1923095.4145819468
204,1676936.7823098397
11060,1750186.7631553828
10291,1146656.459433356
3743,2690926.593521401
2592,1307608.3382040828
9023,2955167.947482513
11890,2319652.7159077344
6321,2152223.733927766
1635,2076704.2756754442
1501,1305291.3706077272
11908,2921194.739487386
1103,2154964.7544397004
1706,1711003.249830804
12992,2082697.412274823
1679,1110588.2843458573
2914,3772366.4390124776
5886,4048568.6589882374
3309,2466610.6439052955
9983,2470112.88654375
10866,2856647.3291782155
12463,2546688.6102366555
9921,1423265.1064114538
9528,2387452.2258190094
8552,1233588.612998384
11997,4695962.801317475
8663,1508553.8737793735
4638,1732315.051918592
247,1051176.0502794485
2111,1330279.7351594928
2790,2529414.574371289
1935,1531723.443954873
7861,1437196.038072826
8018,2730016.2034360203
9560,1786015.9217240694
12985,1523179.6478520944
2944,1422108.2674302405
379,1951184.9059891675
10391,2580702.3593323436
2871,896555.9651762652
1077,3204781.4291855227
3339,2494248.795462017
476,1964678.3792778458
1235,933028.3396060962
2543,1024439.7327685175
50,2512184.2208217094
10897,3230960.02243775
4624,2609416.3746034172
1752,2106075.560759427
1490,2221525.5531624737
3539,935001.3775958176
11184,1378041.7375190323
3867,2033768.6760696918
609,1064360.27635102
8666,1363629.3816171507
5641,2666378.754201234
1376,2361015.033962274
11866,2312256.563071539
3832,1456683.000450021
3371,2319659.561073741
327,1560954.1263139024
93,1771354.903908683
2066,1563120.9870381043
1258,1836892.246358779
6068,1473701.052266052
1106,1597666.3137381675
1010,3659576.825765109
175,3800664.648897923
9972,1330279.7351594928
9963,2611531.1011194214
12114,2584276.6561396285
2204,1881930.958771845
792,2904180.870613778
288,1345650.8364654474
1423,2636262.1529569426
5514,1699941.4532075413
11875,3020431.5888575353
3955,3079004.22896254
6193,3013464.0775406165
7041,1580339.2488592416
3317,1076088.3501393513
784,3364669.9852732723
8629,1888625.881220675
8620,4046711.1788819875
8103,3293233.4283657176
2801,1555054.5638415643
8798,1597403.4918039727
2569,1428332.975648893
3005,1899269.291616065
398,1267691.1854812643
5046,4262796.983777223
4847,1370345.834765208
4917,2264653.1482818695
615,2145811.0880298996
3047,1133705.968269682
10407,2593162.5696380665
6145,1347478.914880706
1161,1421850.5356713964
162,1902643.6753389311
9438,3218830.485480401
12852,2899053.6145434594
6389,1890717.5143819323
8115,2097361.859226258
7578,1787049.0656929403
1044,1173547.2179893062
1111,2223642.5694229607
1394,1074565.4142067248
1311,3489300.20249892
5018,1642599.8623730654
4789,4017304.8140736665
577,2788802.300985887
5043,1852368.5770492835
1072,2358443.719433731
6541,2414803.4802783225
7698,2922405.940139303
642,1062209.424023296
6667,2484436.8316458133
6388,1101356.3911980328
3809,1563244.4581719767
8445,3010386.2641643146
1045,2339902.25783731
9038,1637217.2598657135
1431,1257037.4313976695
2448,1741030.9744936163
3348,2902643.094140339
3412,1259069.2078575178
4478,1173831.0076200648
10821,1782093.3518239537
6759,3002701.81169159
5318,2511096.529585622
3322,1482071.1035334126
1047,2802392.7164659686
2272,2295919.294208694
8808,986060.3524034433
6987,2609136.051305298
3031,1503599.6801584964
1372,2366208.7478284207
11810,2232651.2440738403
870,1747315.605828081
5742,4259103.610908292
1386,2062285.8345198631
2266,913649.4727791278
4279,2448608.4200889566
1454,1253135.886270179
903,2316299.7275320035
6594,2833768.769100064
750,1234972.1010070455
142,2522847.6818398177
12371,3927992.2633644952
1617,1539693.232501478
4640,1724573.5208533888
4569,1388299.0009484172
316,1480972.5008657489
10926,3061780.798156612
2374,1165540.6396826338
12550,1305970.8358225354
709,3311051.1048775883
158,1972069.051753035
1429,1630697.0702784683
3854,2281508.3044973454
2863,1047695.3186746888
10621,1602818.9510025533
4289,2325564.3410190404
6055,1979390.5951504302
9832,2398654.3607857297
2693,2859917.1275019506
7011,1227879.8034982749
2688,1580334.815767454
10259,3645363.7884411803
10235,1154849.1924649468
9786,3024633.0074543185
3014,3014553.575151776
9434,1755008.8606559306
9764,2461095.3445755723
2423,1833036.4567900812
651,1356473.2709870383
3610,1501274.9441631022
1899,1880859.2396346307
1063,1560954.1263139024
4294,1755711.986241848
1422,2014119.811152044
10612,1344776.866972665
4837,1469750.9366091667
4501,2533686.9531596065
10549,2162090.3467093543
1114,1360556.6502390483
88,1571809.0271209842
7817,5114324.458777014
1980,2391177.412176397
1151,3127010.1098990133
2404,1624928.5538530522
4641,3082435.7587680146
2942,5175095.0320699
607,2002718.7012846584
4293,2369451.1006124793
5274,1075289.7260633651
2701,2589203.916330179
445,1618047.150131502
7846,2698697.260216813
1138,1868820.6281689515
7784,1425039.260785297
11617,3124163.804732063
1483,1054755.8026511376
11159,1741938.7778118784
8513,1730841.344782506
8892,1276710.105622064
2759,2342542.5121135055
4645,2110359.589803867
2505,1604876.7837326436
2017,1587403.1000084868
9450,3540507.9500716208
2271,1633246.0225092226
2548,1565348.86822029
541,1913536.4161329337
2449,1638517.0301236445
8912,1513652.5055624363
3996,1572849.6524426935
3866,1255643.2221251943
2885,2528222.7999262367
2111,963196.0511029745
95,2164356.796763998
3071,2153668.439145934
10344,1462952.1022474803
160,1089640.8459705869
1039,1211204.8273436837
1306,2239110.6814130032
2725,1763377.4871309514
868,1226479.903015172
11937,1488085.4888576078
2177,950281.9383419347
4366,1334347.6955225999
2742,4023857.480346298
12845,3617869.2753033587
624,5492148.738852924
1659,3122076.1599339037
6569,991859.9656477853
179,1929041.2366951732
12103,3227225.036198094
450,1522295.4896681604
5796,2163524.612118972
2573,3181556.0399556737
4685,1583075.6105606027
1325,1203210.5173944256
2623,1971921.7614765624
3088,1048127.2992552847
8992,3425634.3177565113
9195,1562048.2151698766
2862,1235185.9821285869
4097,1413953.1595488174
12294,1362317.0271852217
1600,2144550.39853903
8716,2537007.9766026433
11537,1009843.1901359567
7663,1195615.2263991707
1206,1184369.430925853
2184,2383959.453856507
3525,3063073.9249808593
9221,3151305.412668449
2166,939913.7225399993
3445,2850982.9853435853
2278,1903933.5501190834
4525,1389224.0509060512
1354,2318879.4933330487
10348,3111961.50312526
2023,2583868.776379553
1672,1275513.6053554814
531,1235429.4523496297
2048,2793237.5373393293
429,1327312.7750072314
9757,3681317.348592596
8636,1592393.3170166817
7959,3177132.846401315
2886,1639089.0313234522
679,1388202.9818482036
1270,2109131.3270447543
1618,2516253.795437368
1033,1806151.125019085
4672,1419994.3878850455
5523,1659843.8459919535
2398,2422364.6922859764
1028,2558294.036764262
459,2158490.4655397986
11788,1810407.6838871818
3931,1966497.6464244644
410,1622627.1346585765
721,3170674.480396092
1490,3679818.518768587
2979,1245939.0332599527
1967,1568812.4469525327
3898,1971444.1657313174
929,2549447.5785283903
398,2995491.38343534
3304,1161519.9396177777
2264,2415756.238967523
5436,2559025.5956673035
5225,2461670.4805468363
8587,2719135.4456935213
4849,4021300.529040772
499,1234796.448962563
1460,1889010.5232549468
2464,986099.6546017723
2683,1951328.6733758727
9029,3428453.786736765
3188,1689614.2720135287
1737,1146189.2925152446
549,2849357.0242731725
1390,943166.5010302365
10437,2875490.7698905617
2787,1093010.7720079594
4062,3215946.188826141
777,1412857.3509394939
5135,1771857.5364156514
3521,1171433.3121388056
2750,1044544.5242936551
12286,2832156.491339726
3857,2052224.177872738
578,2447202.8681388954
1944,1890765.5819043005
3511,1737424.3644309402
3262,1464362.805538445
1148,1123689.8874891351
11137,2569407.360619712
2426,4565263.951314968
12440,1634947.8171396588
2704,5365849.834846087
1222,1674698.1679840363
2707,1263489.6784613968
10643,2613141.218484092
2534,1238921.565293283
1777,1809377.8829683312
2331,1301832.6570868774
12938,3076728.5892324187
1139,1343186.775199697
1636,1153451.0968291694
3224,2928014.817726232
5747,2473543.8924876694
604,3114243.856217648
1346,2430695.547039109
9891,2645970.5780047104
2653,2164727.9791134847
10722,2517530.953756051
2214,1236678.6163109199
8519,2307906.763009123
3869,2632290.01986246
780,977776.4192120394
5483,2772057.8526858287
2495,2050250.370283637
251,1392482.032922862
8327,2923786.1019576984
9610,2173628.6496726666
2949,2034120.668828669
3713,2532138.666829844
2281,2286023.7463284754
1704,2037595.492832401
2849,1836294.6251107221
11160,1263256.2282984643
5196,2881282.323631701
901,1493600.0791069737
2204,1099763.125816174
2348,1095871.9582157063
11923,1924164.5463986094
3286,1782747.1667172622
12299,1336176.944653861
1181,2517048.6756627774
8251,1751234.5875508813
2897,1569736.155060769
12548,2001324.490248412
2794,813962.9927261858
2835,1079563.9118412053
1115,2279638.201482609
9351,1493013.1120252572
12288,3093360.810590423
6764,1472297.5374732944
2009,6156977.806366419
1484,969649.0657177888
12829,1678190.052780264
610,1020059.7619090475
2018,1027488.2812356789
8818,2479472.880645793
2270,1279795.503144802
7844,2327338.197524279
1755,1290317.3430114666
3485,1285712.9806083199
2501,1479371.9227348838
2953,1219314.101860144
1395,846345.3006010647
2171,1181237.746933388
687,1227233.264327696
1644,2155037.16728808
1697,1664163.418653035
3814,1637256.0825937684
